question_id,user_id,topic,word_count,word_count_bucket,created_date,created_dow,created_is_weekend,asker_country,asker_device_type,variant,asker_account_age_at_question_days,account_age_bucket,asker_prior_questions_count,asker_prior_quality_rate,num_views,num_answers,num_upvotes,upvote_rate,answer_rate,engagement_score,is_high_engagement,unique_answer_actors,unique_ask_actors,unique_upvote_actors,unique_view_actors,got_quality_answer
17497,8369,health,38,medium,2026-06-28,Sunday,True,br,mobile,treatment,929,veteran (1yr+),1,1.0,41,1,4,0.0975609756097561,0.024390243902439025,0.3020803096274794,1,0,1,1,6,1
36892,8369,education,42,medium,2026-07-29,Wednesday,False,br,mobile,treatment,960,veteran (1yr+),2,1.0,34,1,5,0.14705882352941177,0.029411764705882353,0.2634978229317852,0,2,1,1,3,1
4211,8370,science,27,short,2026-06-07,Sunday,True,in,mobile,treatment,329,veteran (1yr+),0,,30,2,8,0.26666666666666666,0.06666666666666667,0.2900580551523948,1,1,1,2,3,1
4867,8370,technology,32,medium,2026-06-08,Monday,False,in,mobile,treatment,330,veteran (1yr+),1,1.0,26,0,0,0.0,0.0,0.14743589743589744,0,0,1,0,3,0
6128,8370,career,32,medium,2026-06-10,Wednesday,False,in,mobile,treatment,332,veteran (1yr+),2,0.5,36,3,14,0.3888888888888889,0.08333333333333333,0.3995887760038703,1,0,1,1,7,1
10500,8370,career,62,long,2026-06-17,Wednesday,False,in,mobile,treatment,339,veteran (1yr+),3,0.6666666666666666,33,0,0,0.0,0.0,0.1923076923076923,0,1,1,0,3,0
15565,8370,relationships,41,medium,2026-06-25,Thursday,False,in,mobile,treatment,347,veteran (1yr+),4,0.5,36,1,4,0.1111111111111111,0.027777777777777776,0.27002902757619734,1,0,1,2,4,1
25110,8370,travel,36,medium,2026-07-10,Friday,False,in,mobile,treatment,362,veteran (1yr+),5,0.6,26,0,1,0.038461538461538464,0.0,0.15372520561199807,0,1,1,1,2,0
26956,8370,politics,81,long,2026-07-13,Monday,False,in,mobile,treatment,365,veteran (1yr+),6,0.5,32,1,6,0.1875,0.03125,0.256966618287373,0,0,1,0,6,1
16833,8371,relationships,27,short,2026-06-27,Saturday,True,br,mobile,treatment,270,established (3-12mo),0,,18,3,8,0.4444444444444444,0.16666666666666666,0.24646831156265114,0,0,1,1,5,1
32501,8371,science,65,long,2026-07-22,Wednesday,False,br,mobile,treatment,295,established (3-12mo),1,1.0,22,1,5,0.22727272727272727,0.045454545454545456,0.18657474600870827,0,1,1,0,3,1
35676,8371,travel,87,long,2026-07-27,Monday,False,br,mobile,treatment,300,established (3-12mo),2,1.0,25,4,19,0.76,0.16,0.39385582970488625,1,0,1,3,5,1
15001,8372,technology,28,short,2026-06-24,Wednesday,False,br,desktop,control,56,established (3-12mo),0,,22,1,3,0.13636363636363635,0.045454545454545456,0.17399612965650701,0,0,1,0,4,1
32502,8372,finance,53,medium,2026-07-22,Wednesday,False,br,desktop,control,84,established (3-12mo),1,1.0,23,1,6,0.2608695652173913,0.043478260869565216,0.1992743105950653,0,0,1,2,2,1
10501,8375,career,24,short,2026-06-17,Wednesday,False,br,desktop,treatment,785,veteran (1yr+),0,,14,1,6,0.42857142857142855,0.07142857142857142,0.1415820029027576,0,1,1,0,2,1
458,8376,career,17,short,2026-06-01,Monday,False,de,mobile,control,537,veteran (1yr+),0,,17,0,1,0.058823529411764705,0.0,0.09603289791969037,0,0,1,2,1,0
28154,8376,science,24,short,2026-07-15,Wednesday,False,de,mobile,control,581,veteran (1yr+),1,0.0,15,2,6,0.4,0.13333333333333333,0.18132559264634737,0,1,1,0,3,1
11119,8377,sports,18,short,2026-06-18,Thursday,False,in,tablet,treatment,754,veteran (1yr+),0,,14,1,4,0.2857142857142857,0.07142857142857142,0.12900338655055635,0,1,1,1,1,1
16191,8377,travel,27,short,2026-06-26,Friday,False,in,tablet,treatment,762,veteran (1yr+),1,1.0,11,1,6,0.5454545454545454,0.09090909090909091,0.12235123367198837,0,0,1,2,1,1
18121,8378,sports,48,medium,2026-06-29,Monday,False,us,desktop,control,844,veteran (1yr+),0,,18,1,3,0.16666666666666666,0.05555555555555555,0.14835510401548135,0,0,1,0,4,1
30613,8380,sports,39,medium,2026-07-19,Sunday,True,ca,mobile,treatment,443,veteran (1yr+),0,,20,0,0,0.0,0.0,0.10897435897435898,0,0,1,1,1,0
32503,8380,finance,29,short,2026-07-22,Wednesday,False,ca,mobile,treatment,446,veteran (1yr+),1,0.0,19,0,0,0.0,0.0,0.10256410256410257,0,0,1,1,1,0
6129,8381,sports,34,medium,2026-06-10,Wednesday,False,au,mobile,control,218,established (3-12mo),0,,17,1,4,0.23529411764705882,0.058823529411764705,0.1482341557813256,0,2,1,1,1,1
7387,8381,education,67,long,2026-06-12,Friday,False,au,mobile,control,220,established (3-12mo),1,1.0,31,1,6,0.1935483870967742,0.03225806451612903,0.25055636187711655,0,0,1,1,4,1
4868,8383,technology,18,short,2026-06-08,Monday,False,gb,desktop,treatment,615,veteran (1yr+),0,,20,0,0,0.0,0.0,0.10897435897435898,0,0,1,1,1,0
11120,8383,science,18,short,2026-06-18,Thursday,False,gb,desktop,treatment,625,veteran (1yr+),1,0.0,21,1,4,0.19047619047619047,0.047619047619047616,0.17387518142235123,0,0,1,2,2,1
18122,8383,finance,23,short,2026-06-29,Monday,False,gb,desktop,treatment,636,veteran (1yr+),2,0.5,17,0,0,0.0,0.0,0.08974358974358974,0,0,1,1,1,0
29975,8383,technology,44,medium,2026-07-18,Saturday,True,gb,desktop,treatment,655,veteran (1yr+),3,0.3333333333333333,22,1,5,0.22727272727272727,0.045454545454545456,0.18657474600870827,0,0,1,1,3,1
31865,8384,travel,47,medium,2026-07-21,Tuesday,False,ph,mobile,treatment,508,veteran (1yr+),0,,27,2,7,0.25925925925925924,0.07407407407407407,0.26453797774552495,0,0,1,2,4,1
33143,8384,career,84,long,2026-07-23,Thursday,False,ph,mobile,treatment,510,veteran (1yr+),1,1.0,28,1,4,0.14285714285714285,0.03571428571428571,0.2187469762941461,0,3,1,0,2,1
6784,8385,politics,22,short,2026-06-11,Thursday,False,in,mobile,control,595,veteran (1yr+),0,,27,1,6,0.2222222222222222,0.037037037037037035,0.22491533623609095,0,1,1,0,4,1
11744,8385,travel,40,medium,2026-06-19,Friday,False,in,mobile,control,603,veteran (1yr+),1,1.0,32,2,12,0.375,0.0625,0.3280358006773101,1,0,1,3,4,1
18769,8385,relationships,29,short,2026-06-30,Tuesday,False,in,mobile,control,614,veteran (1yr+),2,1.0,26,2,7,0.2692307692307692,0.07692307692307693,0.25812772133526846,0,1,1,1,4,1
21252,8385,technology,17,short,2026-07-04,Saturday,True,in,mobile,control,618,veteran (1yr+),3,1.0,23,2,8,0.34782608695652173,0.08695652173913043,0.2451862602805999,0,2,1,3,0,1
21907,8385,sports,39,medium,2026-07-05,Sunday,True,in,mobile,control,619,veteran (1yr+),4,1.0,28,2,11,0.39285714285714285,0.07142857142857142,0.29610546686018385,1,1,1,2,3,1
23862,8385,finance,17,short,2026-07-08,Wednesday,False,in,mobile,control,622,veteran (1yr+),5,1.0,18,1,2,0.1111111111111111,0.05555555555555555,0.14206579583938073,0,0,1,1,3,0
25111,8385,education,22,short,2026-07-10,Friday,False,in,mobile,control,624,veteran (1yr+),6,0.8333333333333334,25,1,3,0.12,0.04,0.19322689888727626,0,1,1,0,4,1
33768,8385,science,28,short,2026-07-24,Friday,False,in,mobile,control,638,veteran (1yr+),7,0.8571428571428571,25,2,7,0.28,0.08,0.25171746492501207,0,0,1,0,6,1
3568,8386,finance,39,medium,2026-06-06,Saturday,True,in,mobile,treatment,80,established (3-12mo),0,,26,3,13,0.5,0.11538461538461539,0.3291969037252056,1,0,1,2,5,1
6130,8386,science,39,medium,2026-06-10,Wednesday,False,in,mobile,treatment,84,established (3-12mo),1,1.0,20,1,5,0.25,0.05,0.17375423318819547,0,0,1,1,3,1
25112,8386,education,24,short,2026-07-10,Friday,False,in,mobile,treatment,114,established (3-12mo),2,1.0,25,2,8,0.32,0.08,0.2580067731011127,0,0,1,1,5,1
17498,8387,travel,23,short,2026-06-28,Sunday,True,au,mobile,control,1130,veteran (1yr+),0,,23,1,5,0.21739130434782608,0.043478260869565216,0.19298500241896469,0,1,1,2,1,1
25113,8387,politics,32,medium,2026-07-10,Friday,False,au,mobile,control,1142,veteran (1yr+),1,1.0,25,1,3,0.12,0.04,0.19322689888727626,0,0,1,0,5,1
4212,8388,technology,25,short,2026-06-07,Sunday,True,de,tablet,control,444,veteran (1yr+),0,,20,0,1,0.05,0.0,0.1152636671504596,0,0,1,1,2,0
5507,8388,education,37,medium,2026-06-09,Tuesday,False,de,tablet,control,446,veteran (1yr+),1,0.0,14,1,3,0.21428571428571427,0.07142857142857142,0.12271407837445573,0,0,1,1,2,1
14348,8388,technology,9,very_short,2026-06-23,Tuesday,False,de,tablet,control,460,veteran (1yr+),2,0.5,14,0,0,0.0,0.0,0.07051282051282051,0,0,1,0,1,0
17499,8388,technology,17,short,2026-06-28,Sunday,True,de,tablet,control,465,veteran (1yr+),3,0.3333333333333333,17,0,0,0.0,0.0,0.08974358974358974,0,0,1,1,1,0
26323,8388,relationships,24,short,2026-07-12,Sunday,True,de,tablet,control,479,veteran (1yr+),4,0.25,25,2,12,0.48,0.08,0.2831640058055152,1,1,1,1,4,1
29372,8388,career,52,medium,2026-07-17,Friday,False,de,tablet,control,484,veteran (1yr+),5,0.4,15,2,9,0.6,0.13333333333333333,0.20019351717464925,0,0,1,1,3,1
459,8389,education,90,long,2026-06-01,Monday,False,ph,mobile,treatment,819,veteran (1yr+),0,,19,2,10,0.5263157894736842,0.10526315789473684,0.2321238509917755,0,0,1,3,2,1
3569,8389,politics,15,very_short,2026-06-06,Saturday,True,ph,mobile,treatment,824,veteran (1yr+),1,1.0,17,3,9,0.5294117647058824,0.17647058823529413,0.24634736332849538,0,1,1,2,3,1
11745,8389,health,83,long,2026-06-19,Friday,False,ph,mobile,treatment,837,veteran (1yr+),2,1.0,26,2,10,0.38461538461538464,0.07692307692307693,0.27699564586357034,1,0,1,1,5,1
12362,8389,career,43,medium,2026-06-20,Saturday,True,ph,mobile,treatment,838,veteran (1yr+),3,1.0,22,0,0,0.0,0.0,0.12179487179487179,0,0,1,0,2,0
16192,8389,travel,15,very_short,2026-06-26,Friday,False,ph,mobile,treatment,844,veteran (1yr+),4,0.75,14,1,1,0.07142857142857142,0.07142857142857142,0.11013546202225448,0,0,1,1,2,0
18770,8389,education,27,short,2026-06-30,Tuesday,False,ph,mobile,treatment,848,veteran (1yr+),5,0.6,20,4,7,0.35,0.2,0.28633284954039673,1,4,1,1,2,1
29373,8391,politics,40,medium,2026-07-17,Friday,False,us,mobile,treatment,847,veteran (1yr+),0,,18,1,3,0.16666666666666666,0.05555555555555555,0.14835510401548135,0,0,1,0,4,1
4213,8392,politics,40,medium,2026-06-07,Sunday,True,au,mobile,control,51,established (3-12mo),0,,27,3,16,0.5925925925925926,0.1111111111111111,0.3544750846637639,1,2,1,4,1,1
9882,8392,education,41,medium,2026-06-16,Tuesday,False,au,mobile,control,60,established (3-12mo),1,1.0,17,0,0,0.0,0.0,0.08974358974358974,0,0,1,1,1,0
11121,8392,politics,27,short,2026-06-18,Thursday,False,au,mobile,control,62,established (3-12mo),2,0.5,30,3,11,0.36666666666666664,0.1,0.34225931301402995,1,2,1,1,4,1
16193,8392,finance,18,short,2026-06-26,Friday,False,au,mobile,control,70,established (3-12mo),3,0.6666666666666666,25,1,6,0.24,0.04,0.21209482341557814,0,1,1,0,4,1
19408,8392,technology,22,short,2026-07-01,Wednesday,False,au,mobile,control,75,established (3-12mo),4,0.75,24,2,9,0.375,0.08333333333333333,0.25788582486695694,0,1,1,1,4,1
23863,8392,technology,22,short,2026-07-08,Wednesday,False,au,mobile,control,82,established (3-12mo),5,0.8,24,1,4,0.16666666666666666,0.041666666666666664,0.19310595065312045,0,0,1,0,5,1
31244,8392,politics,38,medium,2026-07-20,Monday,False,au,mobile,control,94,established (3-12mo),6,0.8333333333333334,22,1,7,0.3181818181818182,0.045454545454545456,0.19915336236090952,0,0,1,0,4,1
35051,8392,travel,30,short,2026-07-26,Sunday,True,au,mobile,control,100,established (3-12mo),7,0.8571428571428571,22,1,3,0.13636363636363635,0.045454545454545456,0.17399612965650701,0,0,1,1,3,1
9883,8393,relationships,27,short,2026-06-16,Tuesday,False,in,tablet,control,968,veteran (1yr+),0,,16,2,10,0.625,0.125,0.2128930817610063,0,1,1,0,4,1
30614,8393,health,14,very_short,2026-07-19,Sunday,True,in,tablet,control,1001,veteran (1yr+),1,1.0,15,0,1,0.06666666666666667,0.0,0.08321238509917755,0,0,1,0,2,0
18771,8394,science,44,medium,2026-06-30,Tuesday,False,de,desktop,treatment,373,veteran (1yr+),0,,34,0,0,0.0,0.0,0.1987179487179487,0,2,1,1,1,0
28790,8394,health,29,short,2026-07-16,Thursday,False,de,desktop,treatment,389,veteran (1yr+),1,0.0,27,2,11,0.4074074074074074,0.07407407407407407,0.28969521044992746,1,1,1,1,4,1
2967,8395,finance,39,medium,2026-06-05,Friday,False,br,mobile,control,1136,veteran (1yr+),0,,24,1,4,0.16666666666666666,0.041666666666666664,0.19310595065312045,0,1,1,1,3,1
11122,8395,health,16,short,2026-06-18,Thursday,False,br,mobile,control,1149,veteran (1yr+),1,1.0,26,2,11,0.4230769230769231,0.07692307692307693,0.28328495403967097,1,1,1,2,3,1
18772,8395,career,20,short,2026-06-30,Tuesday,False,br,mobile,control,1161,veteran (1yr+),2,1.0,29,0,1,0.034482758620689655,0.0,0.17295597484276728,0,0,1,0,4,0
31866,8395,career,24,short,2026-07-21,Tuesday,False,br,mobile,control,1182,veteran (1yr+),3,0.6666666666666666,24,2,11,0.4583333333333333,0.08333333333333333,0.2704644412191582,1,1,1,0,5,1
34411,8395,relationships,29,short,2026-07-25,Saturday,True,br,mobile,control,1186,veteran (1yr+),4,0.75,25,2,12,0.48,0.08,0.2831640058055152,1,0,1,1,5,1
35052,8395,science,48,medium,2026-07-26,Sunday,True,br,mobile,control,1187,veteran (1yr+),5,0.8,22,3,17,0.7727272727272727,0.13636363636363635,0.3287131107885825,1,0,1,1,5,1
4869,8396,finance,14,very_short,2026-06-08,Monday,False,in,mobile,control,1166,veteran (1yr+),0,,20,3,2,0.1,0.15,0.22155297532656024,0,1,1,2,3,0
23194,8396,science,34,medium,2026-07-07,Tuesday,False,in,mobile,control,1195,veteran (1yr+),1,0.0,21,1,4,0.19047619047619047,0.047619047619047616,0.17387518142235123,0,1,1,1,2,1
27562,8396,technology,39,medium,2026-07-14,Tuesday,False,in,mobile,control,1202,veteran (1yr+),2,0.5,29,0,0,0.0,0.0,0.16666666666666666,0,1,1,0,2,0
30615,8396,finance,64,long,2026-07-19,Sunday,True,in,mobile,control,1207,veteran (1yr+),3,0.3333333333333333,22,0,0,0.0,0.0,0.12179487179487179,0,0,1,0,2,0
36893,8396,career,39,medium,2026-07-29,Wednesday,False,in,mobile,control,1217,veteran (1yr+),4,0.25,24,0,1,0.041666666666666664,0.0,0.14090469279148524,0,1,1,0,3,0
19409,8397,health,26,short,2026-07-01,Wednesday,False,in,desktop,treatment,1110,veteran (1yr+),0,,26,1,3,0.11538461538461539,0.038461538461538464,0.19963715529753265,0,0,1,1,4,1
27563,8397,finance,40,medium,2026-07-14,Tuesday,False,in,desktop,treatment,1123,veteran (1yr+),1,1.0,28,1,4,0.14285714285714285,0.03571428571428571,0.2187469762941461,0,0,1,1,4,1
18773,8398,health,36,medium,2026-06-30,Tuesday,False,us,mobile,treatment,897,veteran (1yr+),0,,22,2,13,0.5909090909090909,0.09090909090909091,0.2702225447508466,1,0,1,2,3,1
24467,8398,sports,39,medium,2026-07-09,Thursday,False,us,mobile,treatment,906,veteran (1yr+),1,1.0,29,0,1,0.034482758620689655,0.0,0.17295597484276728,0,1,1,0,3,0
25724,8399,travel,25,short,2026-07-11,Saturday,True,in,mobile,control,140,established (3-12mo),0,,20,2,7,0.35,0.1,0.21966618287373005,0,0,1,2,3,1
4214,8401,education,28,short,2026-06-07,Sunday,True,gb,desktop,treatment,120,established (3-12mo),0,,23,1,7,0.30434782608695654,0.043478260869565216,0.20556361877116594,0,0,1,2,2,1
9248,8401,career,58,medium,2026-06-15,Monday,False,gb,desktop,treatment,128,established (3-12mo),1,1.0,41,3,12,0.2926829268292683,0.07317073170731707,0.41906144170295107,1,1,1,2,6,1
9884,8401,health,20,short,2026-06-16,Tuesday,False,gb,desktop,treatment,129,established (3-12mo),2,1.0,26,1,3,0.11538461538461539,0.038461538461538464,0.19963715529753265,0,2,1,0,3,1
11746,8401,finance,24,short,2026-06-19,Friday,False,gb,desktop,treatment,132,established (3-12mo),3,1.0,27,1,3,0.1111111111111111,0.037037037037037035,0.20604741170778906,0,2,1,2,1,1
20028,8401,education,93,long,2026-07-02,Thursday,False,gb,desktop,treatment,145,established (3-12mo),4,1.0,36,0,1,0.027777777777777776,0.0,0.21782776971456216,0,0,1,1,4,0
23864,8401,sports,49,medium,2026-07-08,Wednesday,False,gb,desktop,treatment,151,established (3-12mo),5,0.8,31,0,0,0.0,0.0,0.1794871794871795,0,0,1,1,2,0
4870,8402,travel,29,short,2026-06-08,Monday,False,br,desktop,control,1186,veteran (1yr+),0,,29,2,6,0.20689655172413793,0.06896551724137931,0.2710691823899371,1,0,1,0,6,1
18123,8402,finance,54,medium,2026-06-29,Monday,False,br,desktop,control,1207,veteran (1yr+),1,1.0,19,0,0,0.0,0.0,0.10256410256410257,0,0,1,0,2,0
21253,8402,relationships,37,medium,2026-07-04,Saturday,True,br,desktop,control,1212,veteran (1yr+),2,0.5,27,1,7,0.25925925925925924,0.037037037037037035,0.23120464441219157,0,1,1,2,2,1
35053,8402,travel,28,short,2026-07-26,Sunday,True,br,desktop,control,1234,veteran (1yr+),3,0.6666666666666666,16,3,8,0.5,0.1875,0.23364779874213837,0,0,1,2,4,1
37535,8402,technology,27,short,2026-07-30,Thursday,False,br,desktop,control,1238,veteran (1yr+),4,0.75,18,0,0,0.0,0.0,0.09615384615384615,0,0,1,0,2,0
12363,8403,education,61,long,2026-06-20,Saturday,True,in,mobile,treatment,903,veteran (1yr+),0,,26,4,23,0.8846153846153846,0.15384615384615385,0.42542331881954526,1,2,1,2,4,1
18774,8403,finance,89,long,2026-06-30,Tuesday,False,in,mobile,treatment,913,veteran (1yr+),1,1.0,27,0,1,0.037037037037037035,0.0,0.16013546202225448,0,0,1,1,3,0
24468,8403,politics,75,long,2026-07-09,Thursday,False,in,mobile,treatment,922,veteran (1yr+),2,0.5,29,5,26,0.896551724137931,0.1724137931034483,0.49685534591194963,1,0,1,2,7,1
31245,8403,politics,33,medium,2026-07-20,Monday,False,in,mobile,treatment,933,veteran (1yr+),3,0.6666666666666666,18,0,1,0.05555555555555555,0.0,0.10244315432994677,0,1,1,0,2,0
36894,8403,education,78,long,2026-07-29,Wednesday,False,in,mobile,treatment,942,veteran (1yr+),4,0.5,32,0,0,0.0,0.0,0.1858974358974359,0,0,1,2,2,0
1681,8404,health,20,short,2026-06-03,Wednesday,False,us,mobile,control,1180,veteran (1yr+),0,,14,0,1,0.07142857142857142,0.0,0.07680212868892114,0,0,1,1,1,0
4215,8404,education,26,short,2026-06-07,Sunday,True,us,mobile,control,1184,veteran (1yr+),1,0.0,22,0,0,0.0,0.0,0.12179487179487179,0,0,1,1,1,0
11747,8404,career,21,short,2026-06-19,Friday,False,us,mobile,control,1196,veteran (1yr+),2,0.0,24,1,6,0.25,0.041666666666666664,0.2056845670053217,0,0,1,1,4,1
460,8405,politics,40,medium,2026-06-01,Monday,False,us,mobile,control,146,established (3-12mo),0,,28,1,3,0.10714285714285714,0.03571428571428571,0.21245766811804548,0,0,1,1,4,1
6131,8405,sports,34,medium,2026-06-10,Wednesday,False,us,mobile,control,155,established (3-12mo),1,1.0,17,0,0,0.0,0.0,0.08974358974358974,0,0,1,0,2,0
6785,8405,relationships,20,short,2026-06-11,Thursday,False,us,mobile,control,156,established (3-12mo),2,0.5,18,1,1,0.05555555555555555,0.05555555555555555,0.1357764876632801,0,0,1,2,2,0
8615,8405,relationships,30,short,2026-06-14,Sunday,True,us,mobile,control,159,established (3-12mo),3,0.3333333333333333,13,1,5,0.38461538461538464,0.07692307692307693,0.1288824383164006,0,0,1,0,3,1
11748,8405,relationships,21,short,2026-06-19,Friday,False,us,mobile,control,164,established (3-12mo),4,0.5,18,1,5,0.2777777777777778,0.05555555555555555,0.1609337203676826,0,1,1,0,3,1
16194,8405,science,17,short,2026-06-26,Friday,False,us,mobile,control,171,established (3-12mo),5,0.6,21,1,4,0.19047619047619047,0.047619047619047616,0.17387518142235123,0,1,1,2,1,1
18124,8405,technology,42,medium,2026-06-29,Monday,False,us,mobile,control,174,established (3-12mo),6,0.6666666666666666,23,1,6,0.2608695652173913,0.043478260869565216,0.1992743105950653,0,1,1,0,3,1
22571,8405,politics,17,short,2026-07-06,Monday,False,us,mobile,control,181,established (3-12mo),7,0.7142857142857143,20,1,3,0.15,0.05,0.1611756168359942,0,0,1,1,3,1
25114,8405,technology,21,short,2026-07-10,Friday,False,us,mobile,control,185,established (3-12mo),8,0.75,24,3,8,0.3333333333333333,0.125,0.28492985002418963,1,0,1,3,4,1
25725,8405,science,25,short,2026-07-11,Saturday,True,us,mobile,control,186,established (3-12mo),9,0.7777777777777778,22,0,1,0.045454545454545456,0.0,0.1280841799709724,0,1,1,0,2,0
26957,8405,career,22,short,2026-07-13,Monday,False,us,mobile,control,188,established (3-12mo),10,0.7,20,1,6,0.3,0.05,0.1800435413642961,0,0,1,2,2,1
29976,8405,technology,21,short,2026-07-18,Saturday,True,us,mobile,control,193,established (3-12mo),11,0.7272727272727273,26,5,18,0.6923076923076923,0.19230769230769232,0.4273101112723754,1,1,1,2,6,1
31246,8405,science,33,medium,2026-07-20,Monday,False,us,mobile,control,195,established (3-12mo),12,0.75,21,3,11,0.5238095238095238,0.14285714285714285,0.28456700532172224,1,1,1,1,4,1
31867,8405,science,49,medium,2026-07-21,Tuesday,False,us,mobile,control,196,established (3-12mo),13,0.7692307692307693,30,1,5,0.16666666666666666,0.03333333333333333,0.23785679729075956,0,0,1,2,3,1
32504,8405,technology,39,medium,2026-07-22,Wednesday,False,us,mobile,control,197,established (3-12mo),14,0.7857142857142857,25,1,4,0.16,0.04,0.1995162070633769,0,0,1,1,4,1
33769,8405,politics,56,medium,2026-07-24,Friday,False,us,mobile,control,199,established (3-12mo),15,0.8,19,1,7,0.3684210526315789,0.05263157894736842,0.17992259313014028,0,0,1,0,4,1
37536,8405,relationships,43,medium,2026-07-30,Thursday,False,us,mobile,control,205,established (3-12mo),16,0.8125,19,0,1,0.05263157894736842,0.0,0.1088534107402032,0,2,1,1,0,0
30616,8406,relationships,27,short,2026-07-19,Sunday,True,us,mobile,control,590,veteran (1yr+),0,,31,0,1,0.03225806451612903,0.0,0.18577648766328012,0,0,1,0,4,0
36895,8406,sports,17,short,2026-07-29,Wednesday,False,us,mobile,control,600,veteran (1yr+),1,0.0,13,3,10,0.7692307692307693,0.23076923076923078,0.22699564586357038,0,1,1,2,2,1
7388,8410,relationships,20,short,2026-06-12,Friday,False,us,desktop,control,709,veteran (1yr+),0,,37,0,0,0.0,0.0,0.21794871794871795,0,0,1,0,4,0
16195,8410,travel,15,very_short,2026-06-26,Friday,False,us,desktop,control,723,veteran (1yr+),1,0.0,17,2,11,0.6470588235294118,0.11764705882352941,0.22559264634736334,0,1,1,0,4,1
30617,8410,science,27,short,2026-07-19,Sunday,True,us,desktop,control,746,veteran (1yr+),2,0.5,22,1,6,0.2727272727272727,0.045454545454545456,0.1928640541848089,0,0,1,1,3,1
3570,8412,relationships,80,long,2026-06-06,Saturday,True,au,mobile,treatment,658,veteran (1yr+),0,,20,2,14,0.7,0.1,0.26369134010643447,0,0,1,1,4,1
1051,8414,education,38,medium,2026-06-02,Tuesday,False,us,mobile,control,101,established (3-12mo),0,,23,2,9,0.391304347826087,0.08695652173913043,0.25147556845670055,0,0,1,0,5,1
1682,8415,health,35,medium,2026-06-03,Wednesday,False,in,desktop,control,569,veteran (1yr+),0,,28,2,6,0.21428571428571427,0.07142857142857142,0.2646589259796807,0,1,1,2,3,1
13019,8415,education,12,very_short,2026-06-21,Sunday,True,in,desktop,control,587,veteran (1yr+),1,1.0,29,0,0,0.0,0.0,0.16666666666666666,0,0,1,0,3,0
15002,8415,relationships,30,short,2026-06-24,Wednesday,False,in,desktop,control,590,veteran (1yr+),2,0.5,12,2,10,0.8333333333333334,0.16666666666666666,0.18725205611998064,0,0,1,2,2,1
16834,8415,science,23,short,2026-06-27,Saturday,True,in,desktop,control,593,veteran (1yr+),3,0.6666666666666666,15,1,6,0.4,0.06666666666666667,0.14799225931301405,0,0,1,2,1,1
32505,8415,finance,8,very_short,2026-07-22,Wednesday,False,in,desktop,control,618,veteran (1yr+),4,0.75,19,0,0,0.0,0.0,0.10256410256410257,0,0,1,0,2,0
35677,8415,technology,38,medium,2026-07-27,Monday,False,in,desktop,control,623,veteran (1yr+),5,0.6,20,3,13,0.65,0.15,0.2907353652636671,1,1,1,1,4,1
461,8417,travel,44,medium,2026-06-01,Monday,False,us,desktop,treatment,629,veteran (1yr+),0,,26,3,12,0.46153846153846156,0.11538461538461539,0.322907595549105,1,0,1,1,6,1
9249,8417,relationships,50,medium,2026-06-15,Monday,False,us,desktop,treatment,643,veteran (1yr+),1,1.0,30,0,0,0.0,0.0,0.1730769230769231,0,0,1,0,3,0
15003,8417,finance,60,medium,2026-06-24,Wednesday,False,us,desktop,treatment,652,veteran (1yr+),2,0.5,19,0,0,0.0,0.0,0.10256410256410257,0,1,1,0,1,0
18775,8417,health,50,medium,2026-06-30,Tuesday,False,us,desktop,treatment,658,veteran (1yr+),3,0.3333333333333333,28,1,5,0.17857142857142858,0.03571428571428571,0.22503628447024673,0,1,1,0,4,1
30618,8417,sports,39,medium,2026-07-19,Sunday,True,us,desktop,treatment,677,veteran (1yr+),4,0.5,22,1,2,0.09090909090909091,0.045454545454545456,0.1677068214804064,0,1,1,1,2,0
35054,8417,finance,74,long,2026-07-26,Sunday,True,us,desktop,treatment,684,veteran (1yr+),5,0.4,25,0,0,0.0,0.0,0.14102564102564102,0,1,1,0,2,0
1683,8420,health,32,medium,2026-06-03,Wednesday,False,in,mobile,treatment,247,established (3-12mo),0,,35,2,12,0.34285714285714286,0.05714285714285714,0.3472665699080793,1,1,1,4,2,1
5508,8420,career,23,short,2026-06-09,Tuesday,False,in,mobile,treatment,253,established (3-12mo),1,1.0,21,4,23,1.0952380952380953,0.19047619047619047,0.3933720367682632,1,0,1,2,5,1
11749,8420,relationships,24,short,2026-06-19,Friday,False,in,mobile,treatment,263,established (3-12mo),2,1.0,26,1,5,0.19230769230769232,0.038461538461538464,0.2122157716497339,0,0,1,3,2,1
29374,8420,science,21,short,2026-07-17,Friday,False,in,mobile,treatment,291,established (3-12mo),3,1.0,22,1,5,0.22727272727272727,0.045454545454545456,0.18657474600870827,0,0,1,1,3,1
33144,8420,relationships,39,medium,2026-07-23,Thursday,False,in,mobile,treatment,297,established (3-12mo),4,1.0,17,2,10,0.5882352941176471,0.11764705882352941,0.2193033381712627,0,2,1,0,3,1
2968,8421,education,32,medium,2026-06-05,Friday,False,us,mobile,treatment,778,veteran (1yr+),0,,15,0,0,0.0,0.0,0.07692307692307693,0,0,1,0,1,0
8616,8421,technology,29,short,2026-06-14,Sunday,True,us,mobile,treatment,787,veteran (1yr+),1,0.0,19,2,7,0.3684210526315789,0.10526315789473684,0.2132559264634736,0,0,1,2,3,1
