question_id,user_id,created_date,account_age_bucket,asker_account_age_at_question_days,asker_country,asker_device_type,asker_prior_quality_rate,asker_prior_questions_count,created_dow,created_is_weekend,log_word_count,topic,topic_prior_count,topic_prior_quality_rate,variant,word_count,word_count_bucket,word_count_z_within_topic,num_views,num_answers,num_upvotes,upvote_rate,answer_rate,engagement_score,is_high_engagement,unique_answer_actors,unique_ask_actors,unique_upvote_actors,unique_view_actors,got_quality_answer
12383,8761,2026-06-20,veteran (1yr+),898,us,mobile,,0,Saturday,True,3.5263605246161616,technology,1990,0.692964824120603,treatment,33,medium,-0.3378990427599529,16,0,1,0.0625,0.0,0.0896226415094339,0,0,1,1,2,0
26340,8761,2026-07-12,veteran (1yr+),920,us,mobile,0.0,1,Sunday,True,3.2188758248682006,education,2365,0.7044397463002114,treatment,24,short,-0.6913035998211715,21,2,5,0.238095238095238,0.0952380952380952,0.2134978229317852,0,1,1,1,3,1
6805,8762,2026-06-11,veteran (1yr+),954,gb,mobile,,0,Thursday,False,2.70805020110221,technology,1108,0.6958483754512635,control,14,very_short,-1.123604727576837,19,5,14,0.7368421052631579,0.2631578947368421,0.357281083696178,1,1,1,0,7,1
20677,8762,2026-07-03,veteran (1yr+),976,gb,mobile,1.0,1,Friday,False,3.2188758248682006,science,2144,0.6958955223880597,control,24,short,-0.7311351935499085,17,2,8,0.4705882352941176,0.1176470588235294,0.2067247218190614,0,0,1,2,3,1
21929,8762,2026-07-05,veteran (1yr+),978,gb,mobile,1.0,2,Sunday,True,3.1354942159291497,science,2258,0.6970770593445527,control,22,short,-0.8202005028150868,22,1,4,0.1818181818181818,0.0454545454545454,0.1802854378326076,0,0,1,2,2,1
23212,8762,2026-07-07,veteran (1yr+),980,gb,mobile,1.0,3,Tuesday,False,3.5263605246161616,relationships,2815,0.708348134991119,control,33,medium,-0.3339274368219295,27,2,5,0.1851851851851851,0.074074074074074,0.2519593613933237,0,1,1,1,4,1
25738,8762,2026-07-11,veteran (1yr+),984,gb,mobile,1.0,4,Saturday,True,3.8918202981106265,relationships,3109,0.7121260855580572,control,48,medium,0.300940557490258,27,4,19,0.7037037037037037,0.1481481481481481,0.4066763425253991,1,1,1,3,4,1
35698,8762,2026-07-27,veteran (1yr+),1000,gb,mobile,1.0,5,Monday,False,2.6390573296152584,technology,5716,0.6931420573827851,control,13,very_short,-1.164957658356673,19,1,3,0.1578947368421052,0.0526315789473684,0.1547653604257377,0,0,1,0,4,1
29998,8763,2026-07-18,veteran (1yr+),653,in,desktop,,0,Saturday,True,3.4011973816621555,relationships,3624,0.7116445916114791,control,29,short,-0.5032255686385128,26,3,17,0.6538461538461539,0.1153846153846153,0.3543541364296081,1,0,1,1,6,1
35699,8764,2026-07-27,established (3-12mo),270,ca,mobile,,0,Monday,False,3.1780538303479458,finance,3127,0.6901183242724657,control,23,short,-0.7455894760798982,29,2,10,0.3448275862068966,0.0689655172413793,0.2962264150943396,1,0,1,2,4,1
4886,8765,2026-06-08,established (3-12mo),125,in,mobile,,0,Monday,False,3.044522437723423,technology,821,0.6967113276492083,control,20,short,-0.8754871428978209,24,0,0,0.0,0.0,0.1346153846153846,0,0,1,1,2,0
9271,8765,2026-06-15,established (3-12mo),132,in,mobile,0.0,1,Monday,False,3.5263605246161616,career,1079,0.670064874884152,control,33,medium,-0.330174530920608,22,1,5,0.2272727272727272,0.0454545454545454,0.1865747460087082,0,0,1,0,4,1
10523,8765,2026-06-17,established (3-12mo),134,in,mobile,0.5,2,Wednesday,False,2.772588722239781,travel,828,0.7415458937198067,control,15,very_short,-1.0679424616196171,25,1,2,0.08,0.04,0.1869375907111756,0,2,1,1,2,0
11767,8765,2026-06-19,established (3-12mo),136,in,mobile,0.3333333333333333,3,Friday,False,3.332204510175204,career,1360,0.6691176470588235,control,27,short,-0.5793053224074499,18,0,1,0.0555555555555555,0.0,0.1024431543299467,0,0,1,1,2,0
13044,8765,2026-06-21,established (3-12mo),138,in,mobile,0.25,4,Sunday,True,3.2188758248682006,finance,1085,0.6986175115207374,control,24,short,-0.7028247020914504,19,1,5,0.2631578947368421,0.0526315789473684,0.167343976777939,0,0,1,2,2,1
25135,8765,2026-07-10,established (3-12mo),157,in,mobile,0.4,5,Friday,False,3.4011973816621555,finance,2194,0.6932543299908842,control,29,short,-0.48900083214921136,21,0,1,0.0476190476190476,0.0,0.121673923560716,0,0,1,2,1,0
27580,8765,2026-07-14,established (3-12mo),161,in,mobile,0.3333333333333333,6,Tuesday,False,3.4011973816621555,finance,2435,0.6887063655030801,control,29,short,-0.48900083214921136,22,0,0,0.0,0.0,0.1217948717948717,0,0,1,0,2,0
32528,8765,2026-07-22,established (3-12mo),169,in,mobile,0.2857142857142857,7,Wednesday,False,3.1354942159291497,travel,2631,0.7141771189661725,control,22,short,-0.777363055889781,23,0,0,0.0,0.0,0.1282051282051282,0,0,1,1,1,0
37549,8765,2026-07-30,established (3-12mo),177,in,mobile,0.25,8,Thursday,False,2.9444389791664403,science,3860,0.7012953367875647,control,18,short,-0.9983311213454437,10,0,0,0.0,0.0,0.0448717948717948,0,0,1,0,1,0
6149,8766,2026-06-10,veteran (1yr+),597,br,mobile,,0,Wednesday,False,3.6888794541139363,health,518,0.6737451737451737,control,39,medium,-0.0812286906243628,36,1,6,0.1666666666666666,0.0277777777777777,0.2826076439283986,1,0,1,0,6,1
15016,8766,2026-06-24,veteran (1yr+),611,br,mobile,1.0,1,Wednesday,False,3.1780538303479458,technology,2403,0.6941323345817728,control,23,short,-0.7514283505583129,22,3,17,0.7727272727272727,0.1363636363636363,0.3287131107885825,1,2,1,1,3,1
24486,8766,2026-07-09,veteran (1yr+),626,br,mobile,1.0,2,Thursday,False,2.9444389791664403,relationships,2964,0.7105263157894737,control,18,short,-0.9687954311341169,16,1,4,0.25,0.0625,0.1418238993710691,0,0,1,0,4,1
28166,8766,2026-07-15,veteran (1yr+),632,br,mobile,1.0,3,Wednesday,False,3.6888794541139363,politics,2191,0.7092651757188498,control,39,medium,-0.0790892919983967,20,1,3,0.15,0.05,0.1611756168359942,0,0,1,1,3,1
4240,8767,2026-06-07,veteran (1yr+),503,gb,tablet,,0,Sunday,True,4.394449154672439,technology,709,0.688293370944993,treatment,80,long,1.6056887038923393,35,1,4,0.1142857142857142,0.0285714285714285,0.2636187711659409,0,1,1,1,4,1
21930,8767,2026-07-05,veteran (1yr+),531,gb,tablet,1.0,1,Sunday,True,3.828641396489095,career,2486,0.6769911504424779,treatment,45,medium,0.16808705205307592,16,2,10,0.625,0.125,0.2128930817610063,0,2,1,0,3,1
37550,8767,2026-07-30,veteran (1yr+),556,gb,tablet,1.0,2,Thursday,False,3.4011973816621555,politics,2964,0.7031039136302294,treatment,29,short,-0.5133221673140784,20,1,1,0.05,0.05,0.1485970004837929,0,1,1,0,3,0
4241,8768,2026-06-07,veteran (1yr+),1042,in,mobile,,0,Sunday,True,3.2188758248682006,travel,319,0.7554858934169278,treatment,24,short,-0.6943403685383994,17,1,5,0.2941176470588235,0.0588235294117647,0.1545234639574262,0,0,1,2,2,1
7407,8768,2026-06-12,veteran (1yr+),1047,in,mobile,1.0,1,Friday,False,4.1588830833596715,technology,1210,0.6983471074380165,treatment,63,long,0.9026888806351273,20,1,2,0.1,0.05,0.1548863086598935,0,1,1,0,3,0
19436,8769,2026-07-01,veteran (1yr+),827,ca,desktop,,0,Wednesday,False,3.1354942159291497,finance,1678,0.6907032181168057,treatment,22,short,-0.788354250068346,29,2,12,0.4137931034482758,0.0689655172413793,0.3088050314465408,1,0,1,0,6,1
20678,8769,2026-07-03,veteran (1yr+),829,ca,desktop,1.0,1,Friday,False,4.204692619390966,relationships,2519,0.7102024612941643,treatment,66,long,1.062782150664883,25,1,5,0.2,0.04,0.2058055152394775,0,1,1,1,3,1
21931,8769,2026-07-05,veteran (1yr+),831,ca,desktop,1.0,2,Sunday,True,3.713572066704308,relationships,2670,0.7086142322097378,treatment,40,medium,-0.03765570614290866,17,1,6,0.3529411764705882,0.0588235294117647,0.1608127721335268,0,1,1,1,2,1
19437,8770,2026-07-01,veteran (1yr+),666,in,desktop,,0,Wednesday,False,4.5217885770490405,science,1987,0.6945143432310015,treatment,91,long,2.2525526668335676,27,1,6,0.2222222222222222,0.037037037037037,0.2249153362360909,0,0,1,1,4,1
36295,8770,2026-07-28,veteran (1yr+),693,in,desktop,1.0,1,Tuesday,False,4.74493212836325,science,3736,0.7004817987152034,treatment,114,long,3.276803723383119,34,0,0,0.0,0.0,0.1987179487179487,0,0,1,0,4,0
16210,8771,2026-06-26,established (3-12mo),78,in,desktop,,0,Friday,False,3.713572066704308,career,1831,0.6728563626433642,control,40,medium,-0.039521940852625705,22,1,1,0.0454545454545454,0.0454545454545454,0.1614175133043057,0,1,1,0,3,0
29999,8771,2026-07-18,established (3-12mo),100,in,desktop,0.0,1,Saturday,True,4.007333185232471,politics,2330,0.7085836909871245,control,54,medium,0.5722600209751258,21,0,0,0.0,0.0,0.1153846153846153,0,0,1,0,2,0
35073,8771,2026-07-26,established (3-12mo),108,in,desktop,0.0,2,Sunday,True,3.871201010907891,sports,2773,0.6819329246303643,control,47,medium,0.24209688141739263,26,3,11,0.4230769230769231,0.1153846153846153,0.3166182873730043,1,0,1,1,6,1
35700,8771,2026-07-27,established (3-12mo),109,in,desktop,0.3333333333333333,3,Monday,False,3.258096538021482,relationships,4325,0.7139884393063584,control,25,short,-0.6725237004550961,24,1,5,0.2083333333333333,0.0416666666666666,0.199395258829221,0,1,1,0,4,1
6150,8772,2026-06-10,veteran (1yr+),836,in,desktop,,0,Wednesday,False,4.189654742026425,science,645,0.6713178294573643,treatment,65,long,1.0947036463862485,17,3,22,1.2941176470588236,0.1764705882352941,0.3281083696178036,1,0,1,3,3,1
16849,8772,2026-06-27,veteran (1yr+),853,in,desktop,1.0,1,Saturday,True,4.219507705176107,science,1732,0.6963048498845266,treatment,67,long,1.1837689556514268,30,2,13,0.4333333333333333,0.0666666666666666,0.3215045960328979,1,1,1,1,4,1
4242,8773,2026-06-07,established (3-12mo),273,in,mobile,,0,Sunday,True,4.007333185232471,politics,325,0.72,control,54,medium,0.5722600209751258,23,4,15,0.6521739130434783,0.1739130434782608,0.3558780841799709,1,2,1,1,4,1
23892,8773,2026-07-08,established (3-12mo),304,in,mobile,1.0,1,Wednesday,False,2.6390573296152584,education,2152,0.7030669144981413,control,13,very_short,-1.1549196720445662,16,1,4,0.25,0.0625,0.1418238993710691,0,1,1,2,1,1
30000,8773,2026-07-18,established (3-12mo),314,in,mobile,1.0,2,Saturday,True,4.6443908991413725,science,3075,0.6952845528455285,control,103,long,2.786944522424638,22,2,9,0.4090909090909091,0.0909090909090909,0.2450653120464441,0,0,1,2,3,1
31269,8773,2026-07-20,established (3-12mo),316,in,mobile,1.0,3,Monday,False,3.8501476017100584,finance,2722,0.6899338721528288,control,46,medium,0.2380003256544015,24,1,6,0.25,0.0416666666666666,0.2056845670053217,0,1,1,1,3,1
31887,8773,2026-07-21,established (3-12mo),317,in,mobile,1.0,4,Tuesday,False,3.713572066704308,education,2880,0.6986111111111111,control,40,medium,-0.016952949314415506,24,4,21,0.875,0.1666666666666666,0.4000241896468311,1,1,1,3,4,1
36296,8773,2026-07-28,established (3-12mo),324,in,mobile,1.0,5,Tuesday,False,3.4339872044851463,politics,2856,0.7020308123249299,control,30,short,-0.46989887978251027,25,1,3,0.12,0.04,0.1932268988872762,0,0,1,2,3,1
11768,8774,2026-06-19,veteran (1yr+),1119,us,mobile,,0,Friday,False,3.912023005428146,science,1206,0.6940298507462687,treatment,49,medium,0.38218117226482134,18,0,1,0.0555555555555555,0.0,0.1024431543299467,0,1,1,1,1,0
15017,8774,2026-06-24,veteran (1yr+),1124,us,mobile,0.0,1,Wednesday,False,3.6635616461296463,technology,2404,0.6942595673876872,treatment,38,medium,-0.13113438886077286,22,1,3,0.1363636363636363,0.0454545454545454,0.173996129656507,0,0,1,0,4,1
16211,8774,2026-06-26,veteran (1yr+),1126,us,mobile,0.5,2,Friday,False,4.04305126783455,health,1403,0.692088382038489,treatment,56,medium,0.6125852534853171,19,2,10,0.5263157894736842,0.1052631578947368,0.2321238509917755,0,0,1,1,4,1
31270,8774,2026-07-20,veteran (1yr+),1150,us,mobile,0.6666666666666666,3,Monday,False,4.442651256490317,education,2831,0.6976333451077358,treatment,84,long,1.8375113395791636,21,1,5,0.238095238095238,0.0476190476190476,0.1801644895984518,0,2,1,0,2,1
33795,8774,2026-07-24,veteran (1yr+),1154,us,mobile,0.75,4,Friday,False,4.430816798843313,health,2951,0.6872246696035242,treatment,83,long,1.7145250470712794,23,0,1,0.0434782608695652,0.0,0.1344944363812288,0,0,1,0,3,0
14367,8775,2026-06-23,veteran (1yr+),332,us,desktop,,0,Tuesday,False,3.8501476017100584,relationships,1756,0.7095671981776766,control,46,medium,0.2162914915819663,17,0,1,0.0588235294117647,0.0,0.0960328979196903,0,1,1,2,0,0
15582,8775,2026-06-25,veteran (1yr+),334,us,desktop,0.0,1,Thursday,False,3.9512437185814275,technology,2510,0.6964143426294821,control,51,medium,0.4064537112770952,30,0,1,0.0333333333333333,0.0,0.1793662312530237,0,1,1,1,2,0
21276,8775,2026-07-04,veteran (1yr+),343,us,desktop,0.0,2,Saturday,True,4.59511985013459,politics,1657,0.7024743512371756,control,98,long,2.4828846723641256,24,2,12,0.5,0.0833333333333333,0.2767537493952588,1,0,1,3,3,1
33165,8775,2026-07-23,veteran (1yr+),362,us,desktop,0.3333333333333333,3,Thursday,False,2.1972245773362196,education,2987,0.6993639102778708,control,8,very_short,-1.3656542503279276,16,1,2,0.125,0.0625,0.1292452830188679,0,1,1,1,2,0
11146,8776,2026-06-18,veteran (1yr+),404,ph,desktop,,0,Thursday,False,4.3694478524670215,education,1011,0.6904055390702275,treatment,78,long,1.5846298456391301,23,1,7,0.3043478260869565,0.0434782608695652,0.2055636187711659,0,1,1,1,2,1
37551,8776,2026-07-30,veteran (1yr+),446,ph,desktop,1.0,1,Thursday,False,3.58351893845611,career,4178,0.6840593585447583,treatment,35,medium,-0.24713093375832734,16,3,11,0.6875,0.1875,0.2525157232704402,0,1,1,2,3,1
1703,8777,2026-06-03,veteran (1yr+),693,us,desktop,,0,Wednesday,False,3.912023005428146,career,209,0.7320574162679426,treatment,49,medium,0.33417424637763726,22,2,9,0.4090909090909091,0.0909090909090909,0.2450653120464441,0,1,1,0,4,1
3587,8777,2026-06-06,veteran (1yr+),696,us,desktop,1.0,1,Saturday,True,4.77912349311153,relationships,410,0.7073170731707317,treatment,118,long,3.263657864280466,30,3,19,0.6333333333333333,0.1,0.392573778422835,1,1,1,1,5,1
9272,8777,2026-06-15,veteran (1yr+),705,us,desktop,1.0,2,Monday,False,4.07753744390572,finance,763,0.6985583224115334,treatment,58,medium,0.7511776135157753,22,2,10,0.4545454545454545,0.0909090909090909,0.2513546202225447,0,2,1,0,3,1
12384,8777,2026-06-20,veteran (1yr+),710,us,desktop,1.0,3,Saturday,True,3.6888794541139363,health,1083,0.6897506925207756,treatment,39,medium,-0.0812286906243628,23,2,9,0.391304347826087,0.0869565217391304,0.2514755684567005,0,1,1,1,3,1
15018,8777,2026-06-24,veteran (1yr+),714,us,desktop,1.0,4,Wednesday,False,2.995732273553991,technology,2405,0.6943866943866944,treatment,19,short,-0.916840073677657,16,1,3,0.1875,0.0625,0.1355345911949685,0,0,1,0,4,1
16850,8777,2026-06-27,veteran (1yr+),717,us,desktop,1.0,5,Saturday,True,3.4657359027997265,sports,1364,0.6832844574780058,treatment,31,medium,-0.42890654754667307,13,1,4,0.3076923076923077,0.0769230769230769,0.1225931301402999,0,1,1,0,2,1
26977,8777,2026-07-13,veteran (1yr+),733,us,desktop,1.0,6,Monday,False,3.295836866004329,finance,2370,0.689873417721519,treatment,26,short,-0.6172951541145548,28,2,8,0.2857142857142857,0.0714285714285714,0.2772375423318819,1,0,1,1,5,1
27581,8777,2026-07-14,veteran (1yr+),734,us,desktop,1.0,7,Tuesday,False,3.5263605246161616,career,3113,0.6832637327336974,treatment,33,medium,-0.330174530920608,18,0,0,0.0,0.0,0.0961538461538461,0,0,1,1,1,0
34425,8777,2026-07-25,veteran (1yr+),745,us,desktop,0.875,8,Saturday,True,3.6109179126442243,career,3861,0.6832426832426832,treatment,36,medium,-0.205609135177187,27,1,3,0.1111111111111111,0.037037037037037,0.206047411707789,0,0,1,2,3,1
32529,8778,2026-07-22,veteran (1yr+),1174,in,mobile,,0,Wednesday,False,2.772588722239781,technology,5229,0.6957353222413464,treatment,15,very_short,-1.082251796797001,17,2,4,0.2352941176470588,0.1176470588235294,0.1815674891146589,0,0,1,2,3,1
26341,8779,2026-07-12,veteran (1yr+),1238,us,desktop,,0,Sunday,True,4.276666119016055,education,2366,0.7045646661031276,treatment,71,long,1.2896014360424244,21,2,9,0.4285714285714285,0.0952380952380952,0.2386550556361877,0,0,1,0,5,1
4243,8780,2026-06-07,veteran (1yr+),1073,us,mobile,,0,Sunday,True,3.8501476017100584,health,346,0.6936416184971098,treatment,46,medium,0.20445940400903484,19,4,13,0.6842105263157895,0.2105263157894736,0.3176584421867441,1,2,1,1,4,1
25136,8780,2026-07-10,veteran (1yr+),1106,us,mobile,1.0,1,Friday,False,4.219507705176107,relationships,3042,0.7110453648915187,treatment,67,long,1.1051066836190286,22,0,0,0.0,0.0,0.1217948717948717,0,0,1,0,2,0
25137,8781,2026-07-10,veteran (1yr+),1014,ca,desktop,,0,Friday,False,3.1780538303479458,politics,1952,0.7095286885245902,treatment,23,short,-0.7738618925034875,21,4,15,0.7142857142857143,0.1904761904761904,0.3430575713594581,1,0,1,3,4,1
474,8782,2026-06-01,veteran (1yr+),867,ca,mobile,,0,Monday,False,2.9444389791664403,technology,71,0.6197183098591549,control,18,short,-0.958193004457493,16,1,4,0.25,0.0625,0.1418238993710691,0,0,1,0,4,1
6806,8782,2026-06-11,veteran (1yr+),877,ca,mobile,1.0,1,Thursday,False,2.4849066497880004,technology,1109,0.6961226330027052,control,11,very_short,-1.247663519916345,23,0,0,0.0,0.0,0.1282051282051282,0,0,1,0,2,0
10524,8782,2026-06-17,veteran (1yr+),883,ca,mobile,0.5,2,Wednesday,False,3.091042453358316,science,1081,0.692876965772433,control,21,short,-0.8647331574476761,16,0,0,0.0,0.0,0.0833333333333333,0,0,1,1,1,0
14368,8782,2026-06-23,veteran (1yr+),889,ca,mobile,0.3333333333333333,3,Tuesday,False,3.4965075614664802,travel,1128,0.7322695035460993,control,32,medium,-0.36224961913287246,25,2,8,0.32,0.08,0.2580067731011127,0,0,1,1,5,1
16212,8782,2026-06-26,veteran (1yr+),892,ca,mobile,0.5,4,Friday,False,2.9444389791664403,sports,1313,0.6785986290936786,control,18,short,-0.9740968335799765,17,1,5,0.2941176470588235,0.0588235294117647,0.1545234639574262,0,1,1,0,3,1
21277,8782,2026-07-04,veteran (1yr+),900,ca,mobile,0.6,5,Saturday,True,3.2188758248682006,education,1909,0.7014143530644317,control,24,short,-0.6913035998211715,20,1,5,0.25,0.05,0.1737542331881954,0,0,1,0,4,1
21932,8782,2026-07-05,veteran (1yr+),901,ca,mobile,0.6666666666666666,6,Sunday,True,3.295836866004329,career,2487,0.6771210293526337,control,26,short,-0.6208271209885903,19,0,0,0.0,0.0,0.1025641025641025,0,0,1,1,1,0
35074,8782,2026-07-26,veteran (1yr+),922,ca,mobile,0.5714285714285714,7,Sunday,True,4.382026634673881,education,3158,0.6994933502216593,control,79,long,1.6267767612958024,15,2,7,0.4666666666666667,0.1333333333333333,0.187614900822448,0,1,1,1,2,1
36297,8782,2026-07-28,veteran (1yr+),924,ca,mobile,0.625,8,Tuesday,False,3.4339872044851463,career,4061,0.6828367397192809,control,30,short,-0.45473992666402896,21,1,3,0.1428571428571428,0.0476190476190476,0.1675858732462506,0,0,1,0,4,1
1704,8783,2026-06-03,veteran (1yr+),854,in,mobile,,0,Wednesday,False,5.043425116919247,finance,140,0.65,treatment,154,very_long,4.856595916406766,24,2,8,0.3333333333333333,0.0833333333333333,0.2515965166908563,0,0,1,0,6,1
25739,8783,2026-07-11,veteran (1yr+),892,in,mobile,1.0,1,Saturday,True,2.772588722239781,career,2911,0.6812092064582618,treatment,15,very_short,-1.0775669053811339,15,0,1,0.0666666666666666,0.0,0.0832123850991775,0,0,1,0,2,0
26978,8783,2026-07-13,veteran (1yr+),894,in,mobile,0.5,2,Monday,False,3.784189633918261,travel,2170,0.7184331797235023,treatment,43,medium,0.09437516129972706,18,3,11,0.6111111111111112,0.1666666666666666,0.265336236090953,0,2,1,0,4,1
30001,8783,2026-07-18,veteran (1yr+),899,in,mobile,0.6666666666666666,3,Saturday,True,3.6109179126442243,sports,2375,0.6795789473684211,treatment,36,medium,-0.21921797599540252,24,2,11,0.4583333333333333,0.0833333333333333,0.2704644412191582,1,0,1,1,5,1
32530,8783,2026-07-22,veteran (1yr+),903,in,mobile,0.75,4,Wednesday,False,3.58351893845611,science,3337,0.6952352412346419,treatment,35,medium,-0.24127599259142737,16,1,2,0.125,0.0625,0.1292452830188679,0,2,1,0,2,0
35701,8783,2026-07-27,veteran (1yr+),908,in,mobile,0.6,5,Monday,False,3.4657359027997265,finance,3128,0.6902173913043478,treatment,31,medium,-0.40347128417231576,21,0,0,0.0,0.0,0.1153846153846153,0,0,1,0,2,0
8054,8784,2026-06-13,veteran (1yr+),581,in,mobile,,0,Saturday,True,3.4657359027997265,career,945,0.674074074074074,treatment,31,medium,-0.41321812808288866,26,0,0,0.0,0.0,0.1474358974358974,0,0,1,1,2,0
35702,8784,2026-07-27,veteran (1yr+),625,in,mobile,0.0,1,Monday,False,2.70805020110221,travel,2879,0.7155262243834665,treatment,14,very_short,-1.109453805295308,18,0,0,0.0,0.0,0.0961538461538461,0,0,1,0,2,0
22593,8785,2026-07-06,veteran (1yr+),1228,ph,mobile,,0,Monday,False,3.5263605246161616,politics,1759,0.7032404775440592,control,33,medium,-0.33962901718780575,21,1,4,0.1904761904761904,0.0476190476190476,0.1738751814223512,0,0,1,2,2,1
29392,8785,2026-07-17,veteran (1yr+),1239,ph,mobile,1.0,1,Friday,False,3.713572066704308,travel,2357,0.7199830292745015,control,40,medium,-0.03015886972734554,18,1,7,0.3888888888888889,0.0555555555555555,0.1735123367198838,0,0,1,1,3,1
35075,8785,2026-07-26,veteran (1yr+),1248,ph,mobile,1.0,2,Sunday,True,3.9889840465642745,technology,5631,0.695968744450364,control,53,medium,0.4891595728367672,37,2,9,0.2432432432432432,0.054054054054054,0.3412191582002903,1,0,1,3,4,1
8633,8786,2026-06-14,veteran (1yr+),779,au,desktop,,0,Sunday,True,3.58351893845611,health,763,0.6736566186107471,treatment,35,medium,-0.24447903041487573,32,2,6,0.1875,0.0625,0.2902999516207063,1,1,1,0,6,1
4887,8787,2026-06-08,established (3-12mo),113,ca,desktop,,0,Monday,False,3.332204510175204,politics,372,0.7123655913978495,control,27,short,-0.6001687423772147,23,1,2,0.0869565217391304,0.0434782608695652,0.1741170778906628,0,0,1,1,3,0
27582,8787,2026-07-14,established (3-12mo),149,ca,desktop,0.0,1,Tuesday,False,3.258096538021482,technology,4441,0.6962395856789011,control,25,short,-0.668722488998641,13,0,0,0.0,0.0,0.0641025641025641,0,1,1,0,0,0
8055,8788,2026-06-13,veteran (1yr+),334,br,mobile,,0,Saturday,True,3.828641396489095,science,835,0.6802395209580838,control,45,medium,0.20405055373446457,31,3,18,0.5806451612903226,0.0967741935483871,0.3926947266569907,1,2,1,1,4,1
9273,8788,2026-06-15,veteran (1yr+),336,br,mobile,1.0,1,Monday,False,2.70805020110221,career,1080,0.6703703703703704,control,14,very_short,-1.1190887039622741,24,2,13,0.5416666666666666,0.0833333333333333,0.2830430575713594,1,2,1,1,3,1
20053,8788,2026-07-02,veteran (1yr+),353,br,mobile,1.0,2,Thursday,False,2.70805020110221,education,1802,0.7019977802441731,control,14,very_short,-1.112772756387894,22,2,5,0.2272727272727272,0.0909090909090909,0.2199080793420416,0,2,1,2,1,1
7408,8789,2026-06-12,veteran (1yr+),680,in,tablet,,0,Friday,False,3.1780538303479458,politics,566,0.6978798586572438,control,23,short,-0.7738618925034875,15,1,4,0.2666666666666666,0.0666666666666666,0.1354136429608128,0,1,1,1,1,1
13709,8789,2026-06-22,veteran (1yr+),690,in,tablet,1.0,1,Monday,False,3.332204510175204,travel,1086,0.7302025782688766,control,27,short,-0.5698063375113268,15,1,3,0.2,0.0666666666666666,0.1291243347847121,0,0,1,1,2,1
8056,8790,2026-06-13,established (3-12mo),66,ca,mobile,,0,Saturday,True,4.394449154672439,health,698,0.6790830945558739,treatment,80,long,1.5920872922283946,25,4,17,0.68,0.16,0.381277213352685,1,0,1,2,6,1
17509,8790,2026-06-28,established (3-12mo),81,ca,mobile,1.0,1,Sunday,True,3.9512437185814275,career,1995,0.675187969924812,treatment,51,medium,0.41721784353991787,20,1,2,0.1,0.05,0.1548863086598935,0,1,1,2,1,0
25740,8790,2026-07-11,established (3-12mo),94,ca,mobile,0.5,2,Saturday,True,3.1354942159291497,politics,2000,0.71,treatment,22,short,-0.8172851800350557,19,2,6,0.3157894736842105,0.1052631578947368,0.2069666182873729,0,0,1,0,5,1
28167,8790,2026-07-15,established (3-12mo),98,ca,mobile,0.6666666666666666,3,Wednesday,False,3.332204510175204,sports,2246,0.6798753339269813,treatment,27,short,-0.5966574047876895,24,4,18,0.75,0.1666666666666666,0.3811562651185292,1,3,1,3,2,1
30628,8790,2026-07-19,established (3-12mo),102,ca,mobile,0.75,4,Sunday,True,3.6375861597263857,technology,4945,0.6958543983822042,treatment,37,medium,-0.17248731964060887,27,2,6,0.2222222222222222,0.074074074074074,0.2582486695694243,0,1,1,1,4,1
32531,8790,2026-07-22,established (3-12mo),105,ca,mobile,0.8,5,Wednesday,False,3.713572066704308,career,3645,0.6809327846364883,treatment,40,medium,-0.039521940852625705,15,0,1,0.0666666666666666,0.0,0.0832123850991775,0,0,1,2,0,0
34426,8790,2026-07-25,established (3-12mo),108,ca,mobile,0.6666666666666666,6,Saturday,True,4.204692619390966,career,3862,0.6833247022268255,treatment,66,long,1.0400448222570229,33,5,30,0.9090909090909092,0.1515151515151515,0.5476536042573779,1,0,1,4,6,1
35703,8790,2026-07-27,established (3-12mo),110,ca,mobile,0.7142857142857143,7,Monday,False,3.9318256327243257,technology,5717,0.693195732027287,treatment,50,medium,0.3651007804972592,35,2,11,0.3142857142857143,0.0571428571428571,0.3409772617319787,1,1,1,2,4,1
3588,8791,2026-06-06,established (3-12mo),74,us,mobile,,0,Saturday,True,3.295836866004329,relationships,411,0.708029197080292,control,26,short,-0.6301991675009503,26,1,6,0.2307692307692307,0.0384615384615384,0.2185050798258345,0,1,1,1,3,1
5522,8791,2026-06-09,established (3-12mo),77,us,mobile,1.0,1,Tuesday,False,3.1780538303479458,health,469,0.6716417910447762,control,23,short,-0.7342300497864145,21,0,1,0.0476190476190476,0.0,0.121673923560716,0,0,1,0,3,0
8057,8791,2026-06-13,established (3-12mo),81,us,mobile,0.5,2,Saturday,True,4.248495242049359,science,836,0.680622009569378,control,69,long,1.2728342649166051,23,0,0,0.0,0.0,0.1282051282051282,0,0,1,1,1,0
22594,8792,2026-07-06,veteran (1yr+),982,in,mobile,,0,Monday,False,3.2188758248682006,travel,1812,0.7190949227373068,treatment,24,short,-0.6943403685383994,29,1,8,0.2758620689655172,0.0344827586206896,0.250314465408805,0,1,1,0,4,1
31271,8792,2026-07-20,veteran (1yr+),996,in,mobile,1.0,1,Monday,False,4.584967478670572,education,2832,0.6977401129943502,treatment,97,long,2.385421243115903,35,1,7,0.2,0.0285714285714285,0.2824866956942428,1,0,1,1,5,1
